binary,given_name,surname,date_of_birth,phone_number,email,address,city,state,zipcode,corr_feature_class,outliers 1,multicollinearity 1,pd qcut3,pd qcut1,target,informative_2,correlated w target 1,correlated w target 2,informative_1,uniform corr 1,random choice 2,multicollinearity 4,outliers 2,multicollinearity 3,multicollinearity 2,random label num 12,uniform corr 2,random choice 7,class,scaling_combined,semi_constant_2_q_const_0_1,semi_constant_2_q_const_0_2,pd qcut2_Q2,pd qcut2_Q3,pd qcut2_Q4,random choice 4_North,random choice 4_South,random choice 4_West,random label num 4_label num lo 2,random label num 4_label num lo 3,random label num 4_label num lo 4,semi_constant_1_q_const_0_1,semi_constant_1_q_const_0_2
1,0.52,0.001,0.001,0.001,0.001,0.56,0.001,0.013,0.001,-8.382784263630302,-5.275177846048345,-1.155860604163546,0.606,0,-3.911730939803399,-2.096499455045605,-6.331299959444659,-0.6666605757653397,-1.204033038607848,0.13828695984293427,0,0.9252503260493365,5.583886242754964,-2.5794444396594747,-0.7407497464093254,0.078,0.277753546561741,0.138,0.0,40727.049669849206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.001,0.56,0.001,0.016,0.001,-8.382784263630302,-5.275177846048345,0.3445166107697039,0.098,0,4.125093806326227,1.7141532763870355,5.158093375454229,2.036603126015537,-0.7848690784083721,0.5414277544109246,0,0.7825402184965949,-5.375314849627513,0.6713284663683786,1.4704353307696327,0.077,0.6440571053707376,0.134,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.004,0.001,0.051,0.001,0.001,0.001,0.019,0.001,-8.382784263630302,-5.275177846048345,-0.009797888255538886,0.606,0,-0.27179870704694753,-0.3524278639631614,0.40795100151306585,0.8688814481479041,-0.8822709181423706,0.002406675040499639,0,0.7380900108152679,-5.375314849627513,0.7381914477743586,0.5972535139237449,0.08,0.6864319022833358,0.118,0.0,41640.392935488926,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.006,0.002,0.001,0.001,0.001,0.001,0.001,0.019,0.001,-8.382784263630302,-5.275177846048345,0.17835139248314058,0.606,1,0.10871689872093407,0.05941429941396381,0.07645927381468554,-1.4154325106452363,0.8148828746047749,0.3259755976868701,0,-0.6775355425709275,-5.375314849627513,-2.5794444396594747,0.08306750729333691,0.078,0.4206087789990324,0.194,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.017,0.001,-8.382784263630302,-0.166601177164387,0.9294128402074813,0.606,0,-3.0168069294218194,-1.6887001348102484,-2.731884294155422,-1.6464638073968323,-1.277150849184777,0.4741209843372851,0,0.687946341200733,-5.375314849627513,-2.5794444396594747,0.7296251424159691,0.079,0.11541882076361648,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.007,0.001,0.001,0.001,0.302,0.001,0.002,0.019,0.001,-8.382784263630302,0.09067469886212137,0.07688447928643226,0.102,0,-1.168740184339963,-0.8122708095703375,-7.8871237157867045,-0.2954278754408619,-1.1795301787384513,0.21698658390291747,0,-0.9568482634113746,3.1260555284124014,-2.5794444396594747,0.1061576635402029,0.091,0.2107404119674382,0.142,1.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.001,0.002,0.001,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,0.14982522529084538,0.3644887007306273,0.095,0,-0.6476016769685904,-0.5344617490933036,-1.3457301174140193,-1.3664774429916768,-0.9297555466900561,0.2586141865257441,0,0.8560386302526755,3.147758282914971,0.7063404655743803,-0.004339391799916369,0.08,0.4447594849082085,0.14,0.0,57710.99971038006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.004,0.102,0.001,0.302,0.001,0.001,0.012,0.001,-8.382784263630302,-5.275177846048345,0.15324291416251068,0.606,1,2.471515752406621,1.2143808526106241,-0.5387568988530447,0.6021812777319331,1.1892377230219875,0.9402615746931304,0,-1.7268131052071074,4.122764290453383,-1.2775610995506719,-1.015667865149621,0.077,0.9202991329305256,0.14,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.004,0.001,0.001,0.001,0.302,0.56,0.001,0.017,0.001,-8.382784263630302,-0.8969614924232892,-0.7178612817612843,0.606,1,5.52864283904502,2.140679667262039,1.5521147964614972,4.169215566755929,-2.443651957407351,0.9866780271953987,0,-2.669447751305137,3.858752483327538,-2.5794444396594747,0.2531334988782624,0.086,0.8036589683722479,0.138,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.302,0.001,0.001,0.011,0.001,-8.382784263630302,-5.275177846048345,1.1915747464863646,0.606,1,3.0158817565452107,1.1044545404592303,-7.8871237157867045,-0.5772174771875904,-1.4498514796816824,0.8452469501881534,1,-2.669447751305137,-5.375314849627513,-2.5794444396594747,0.27132113516585654,0.079,0.8668760180295336,0.134,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0,0.002,0.002,0.001,0.001,0.001,0.001,0.001,0.013,0.001,4.640092309179986,-5.275177846048345,-1.360329673810687,0.606,1,0.3833021653039934,-0.054346687749997624,-7.8871237157867045,-1.144371786317193,-0.9389505372690066,0.3305441251420225,0,-0.7392732147280964,4.945529718562243,-2.5794444396594747,-0.6988728321011173,0.08,0.11446545961309734,0.14,1.0,49950.12910983123,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.002,0.102,0.001,0.001,0.001,0.001,0.014,0.001,-8.382784263630302,-5.275177846048345,-0.6491686010868717,0.606,1,1.8155055771314084,0.9016613294120901,4.85000434519687,-0.6056032185428009,1.1428980799942037,0.1828964129811359,1,-2.669447751305137,-5.375314849627513,-2.5794444396594747,-1.38406838557556,0.077,0.0006660815393358741,0.138,1.0,49270.54588107182,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.52,0.008,0.102,0.001,0.001,0.56,0.001,0.015,0.001,-8.382784263630302,-5.275177846048345,-3.353169868337258,0.606,0,-3.412114492747761,-1.4804533775238446,-7.8871237157867045,-7.38139998846543,1.5700762845870195,0.002406675040499639,0,-0.19590483613081067,5.350595745633475,-0.21937449785309357,-0.6437660242189167,0.079,0.3839597348470335,0.118,0.0,66443.31864401039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.004,0.001,0.051,0.001,0.56,0.001,0.019,0.001,3.2315734683806703,-5.275177846048345,-3.353169868337258,0.606,1,1.6327762981299794,0.717600564681389,-7.8871237157867045,4.908197541562768,0.4272821202942073,0.5962157457166138,0,-0.1253120525851243,2.785245098592707,-2.5794444396594747,0.1858729352081896,0.093,0.7950876580577376,0.194,1.0,51726.67149465391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.001,0.002,0.012,0.001,-8.382784263630302,-5.275177846048345,-0.18445297915747555,0.095,1,0.6649849536561815,-0.0005635373644501396,-7.8871237157867045,-8.828360424519191,-1.5024681124877532,0.27189656615251967,1,-0.7458649264678766,4.202355381922268,-0.6274626480686571,-0.09563424488465753,0.07,0.3965102341581804,0.142,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.001,0.5989060204570549,1.8676443540829832,-3.353169868337258,0.606,0,4.3249514181786735,2.2641053318728153,-7.8871237157867045,-1.7910019723252377,2.5247071003390005,0.002406675040499639,1,1.5063810459327707,3.922662512881016,-2.5794444396594747,0.826870751923799,0.092,0.8781655942380454,0.194,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.001,0.001,0.001,0.014,0.001,-2.3412067815389452,0.5905819512057674,-0.286073960024693,0.606,1,2.689628713388841,1.1009691295163648,-7.8871237157867045,3.9932364508827636,-0.370938760010867,0.8722079402346052,1,0.5950415974208783,3.121163457299878,-2.5794444396594747,0.11770166379943356,0.092,0.28563253617770934,0.14,0.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.003,0.008,0.001,0.001,0.001,0.001,0.001,0.171,0.001,1.9161658533149883,-5.275177846048345,0.682339433670634,0.606,1,3.4567435964135784,1.7659125300982408,-1.0958043229843712,2.574959874722229,1.8522468692450267,0.6799600464839651,0,-0.36310915191708,6.908301598856157,-0.07793360941539934,1.6101149837463582,0.091,0.7054654789721093,0.134,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.006,0.009,0.001,0.001,0.001,0.001,0.001,0.009,0.001,0.4946710718494378,-5.275177846048345,-0.6292349111897759,0.046,0,-3.169062341153803,-1.516180946497001,-2.1988123169671705,-0.7838341176721195,0.48853934246646313,0.022618858207838946,0,-2.669447751305137,2.5127084077864046,-2.5794444396594747,-0.11336618645435528,0.07,0.0006660815393358741,0.142,0.0,62060.94947129676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.006,0.001,0.001,0.001,0.001,0.001,0.01,0.001,-7.630431483351483,-5.275177846048345,1.5020720317115626,0.053,0,-5.221161526080334,-2.741315774523594,-4.9300983051762906,-3.0913210487278797,-1.4459209513551972,0.031491741440542155,0,-0.5679115786063884,-5.375314849627513,-2.5794444396594747,0.3225007894931698,0.092,0.015475023390135397,0.138,0.0,42648.8077024563,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.001,0.002,0.001,0.001,0.001,0.56,0.001,0.012,0.001,-8.382784263630302,-5.275177846048345,-3.353169868337258,0.095,1,0.5516199009395957,0.12509942340976032,-7.8871237157867045,1.139703357536269,-0.20800635863114558,0.6489257122774907,0,0.488638092839801,0.9057026811708009,0.2504249089942418,-1.1653689380405277,0.086,0.42367823227715634,0.194,1.0,58138.386721848045,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.001,0.001,0.001,0.001,0.56,0.001,0.019,0.001,-8.382784263630302,1.563546285206628,-0.6509365869863497,0.606,0,1.9946596322573293,0.9458817640422078,1.660487900257105,2.4470957103184046,0.8570706684001177,0.46831576723083496,0,-2.669447751305137,2.2988217957976698,-2.304127463401228,-0.7417023165481492,0.08,0.8716911132033897,0.134,1.0,67952.53638609161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.002,0.001,0.001,0.302,0.56,0.103,0.171,0.148,-8.382784263630302,-5.275177846048345,-0.1626219258040835,0.098,0,7.732230698100586,3.148550396693947,-7.8871237157867045,7.097215244050677,-2.596591829892625,0.002406675040499639,0,0.26536009263327376,6.482910908361461,-2.5794444396594747,-0.7417859784821639,0.093,0.9464100384133736,0.138,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.002,0.008,0.102,0.001,0.302,0.001,0.001,0.01,0.001,-0.683923321580985,-5.275177846048345,0.3052700227776888,0.606,1,2.145114079505615,1.017292926796364,-7.8871237157867045,-0.13909821842497472,0.865449177157235,0.4143274758036523,0,-1.7560584160740746,-5.375314849627513,-1.864814168288507,-0.21581228000039365,0.095,0.7871176543988507,0.142,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.52,0.001,0.001,0.001,0.302,0.001,0.001,0.011,0.001,2.7159526929633895,-5.275177846048345,-3.353169868337258,0.606,0,-0.7599693829090477,-0.550385608128519,3.3524060581227433,2.1887614737623573,-0.6648709402692512,0.7971396516313447,1,-0.43926277651933954,7.899646289813641,-2.5794444396594747,0.6442889490836271,0.095,0.36987435567030524,0.194,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.005,0.008,0.001,0.001,0.001,0.001,0.001,0.017,0.001,-8.382784263630302,1.563301488560029,0.3363713045206996,0.098,1,3.01797666514713,1.1964323096922114,3.259742946545312,3.2062974373049555,-0.7902993435634789,0.9034679289973362,0,-0.5039196097366516,3.585671273863079,-2.5794444396594747,1.2032538932230294,0.08,0.6016205468386396,0.142,1.0,43371.92441776366,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.004,0.102,0.001,0.302,0.001,0.001,0.013,0.001,-8.382784263630302,1.4271782807564883,-3.353169868337258,0.606,1,1.6324522995615809,0.46430127618131,-0.8055226596378564,-8.828360424519191,-1.4074995956641652,0.8996221909007724,0,-2.669447751305137,-5.375314849627513,0.0204501220529391,-0.2364630390427501,0.092,0.6773565446504688,0.194,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.003,0.102,0.001,0.001,0.001,0.001,0.013,0.001,-8.382784263630302,-0.18780929509888772,-1.012692199531465,0.095,0,0.15928691863779942,-0.13570934077138297,-4.16841750611171,-8.828360424519191,-0.7704960698569052,0.13742319963063476,0,-2.669447751305137,-0.15119411662460225,-0.9614208441807802,-0.42856674851162246,0.087,0.3079714568424744,0.142,0.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.006,0.001,0.001,0.051,0.001,0.56,0.103,0.171,0.148,-0.0052858945944627145,-5.275177846048345,-3.353169868337258,0.606,0,0.29693473450054575,-0.06958647894233605,-2.3761092181493693,0.29979841309642424,-0.7571035274440437,0.7529750746677168,1,0.495676612261842,-5.375314849627513,-2.5794444396594747,0.7672281419257042,0.079,0.3897224490610199,0.138,0.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.52,0.003,0.001,0.001,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,-5.275177846048345,1.066699825297912,0.606,1,0.008762199669164361,-0.2103418652372505,-7.8871237157867045,-1.302922118705904,-0.8019847349978485,0.469653757179918,0,-2.669447751305137,-5.375314849627513,-0.7128560304063882,0.802587507945255,0.091,0.47653661293261534,0.14,0.0,54860.104955172756,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.002,0.001,0.001,0.001,0.56,0.001,0.019,0.001,-8.382784263630302,0.5789824403988079,0.2045361632722333,0.606,0,-2.1617448682016676,-0.9713437735309118,3.0111607291219897,-8.828360424519191,1.0282672539291131,0.6549485240727837,0,-1.6030549348811851,-5.375314849627513,-1.6757169048086515,-0.56053553364464,0.077,0.2060257586164394,0.138,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.002,0.005,0.001,0.001,0.302,0.001,0.001,0.019,0.001,-8.382784263630302,-0.46360346483094705,-3.353169868337258,0.606,0,1.5571716259337518,0.692566445684734,-7.8871237157867045,-8.828360424519191,0.5017155926595585,0.7415749351549763,0,-2.669447751305137,-5.375314849627513,-0.06048159249582018,0.5629821509747112,0.078,0.7315849006988983,0.134,1.0,48208.06688562986,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.302,0.001,0.001,0.014,0.001,2.4431676193917813,0.6865885409589912,-0.7661193036436268,0.606,0,-2.5795873114296897,-1.1977157502982054,-7.8871237157867045,-2.1820278106934223,0.8017051305505751,0.13621245202722976,0,-2.669447751305137,1.8494781034419385,-0.9407905789332882,0.4401732117050154,0.07,0.03252332954211638,0.194,0.0,66026.82958544324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.52,0.001,0.001,0.001,0.001,0.001,0.001,0.012,0.001,5.151185070748202,-1.8095137599597186,-0.23621476435840963,0.098,1,3.211321478019932,1.618385718675,-0.778990532044525,1.7051989472151245,1.6136023136488955,0.6604822148503613,0,-1.437867893584341,3.802830395270463,-2.5794444396594747,-0.25075960888740245,0.077,0.9260794680611336,0.134,1.0,21851.97340965,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,0.52,0.006,0.102,0.001,0.001,0.56,0.103,0.171,0.148,-8.382784263630302,-5.275177846048345,-0.8155201500397993,0.606,0,2.630316928829717,0.9905125663571805,-7.8871237157867045,-0.9918276776254615,-0.9707771989840356,0.7685832986210388,1,-0.4729059296725104,8.011730471991807,-0.596640170949341,-0.20442770261145557,0.086,0.8588616581912261,0.142,1.0,55887.424261387656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.001,0.001,0.001,0.302,0.001,0.001,0.012,0.001,3.12961889770399,1.8523818689219862,1.6099565378707767,0.606,0,1.247681120273409,0.5265873746245244,5.374251323475599,2.8924375757795184,0.3461653835991385,0.1572254245684674,1,-2.669447751305137,5.371446010709029,-0.3836658268259851,1.6385734797794325,0.093,0.31100744766525157,0.14,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.004,0.001,0.102,0.001,0.001,0.56,0.001,0.016,0.001,-8.382784263630302,-0.07999558517369054,-0.7284983372474412,0.606,1,2.693212670035384,1.3493701322882063,-7.8871237157867045,-0.39137916521422933,1.4173078184156351,0.3280406767309605,1,0.49601435980705233,5.8533201052088994,0.3520732029316197,0.27271992641161297,0.091,0.2748215137004403,0.138,1.0,54041.51422100165,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.302,0.001,0.001,0.014,0.002,-0.8026171378549254,-1.3352150626482304,-2.031900628470174,0.102,0,-1.9976463501223187,-0.9326533339152075,-1.650359443114524,-0.7233032984064945,0.7533133324183808,0.5295443404551712,0,0.09436288932937044,2.2345802227214593,0.24349000492991732,-1.8362463402682407,0.078,0.21587185157037997,0.14,0.0,53205.24231733902,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.52,0.001,0.001,0.001,0.001,0.56,0.001,0.021,0.001,1.6451211627766964,-5.275177846048345,0.3864948054500763,0.098,1,2.9514702229827776,1.5102798893518843,0.7147613567149923,1.5514996469434652,1.7095097255484415,0.7365185394276411,0,0.3646692144365819,-5.375314849627513,-0.19891640640197514,-0.0372290374203198,0.092,0.6783762351010142,0.134,1.0,66837.63629050055,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.171,0.001,-8.382784263630302,-5.275177846048345,-3.353169868337258,0.095,0,0.9733164429391143,0.27009851469374935,-7.8871237157867045,-8.828360424519191,-0.5842675265498494,0.6782154199984735,0,1.0249058858114668,-1.1167525075379583,0.8452353016952198,0.02519798903057327,0.087,0.9442150222937836,0.134,0.0,66696.13459683127,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,0.52,0.01,0.001,0.001,0.001,0.001,0.001,0.019,0.001,-8.382784263630302,-0.4693936635802611,-0.4220988741728422,0.606,1,1.7401345869569917,0.8364439977971989,-7.8871237157867045,-0.36958837375408216,0.9252983008434925,0.002406675040499639,0,-2.669447751305137,7.269038812649586,-1.4827488666678572,-0.44163799896481765,0.07,0.0006660815393358741,0.142,1.0,37996.56834382275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.005,0.008,0.001,0.001,0.001,0.56,0.001,0.019,0.001,-0.5218096928640454,-0.8725585774958003,-1.5909777495416995,0.046,0,-3.274395385807454,-1.4002291712794892,-7.8871237157867045,-0.26196262902262624,1.6854321454824075,0.002406675040499639,0,-0.5785055002213816,-5.375314849627513,-0.4856411058753587,-1.211506575739207,0.087,0.13684089859524567,0.118,0.0,59233.974143035724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.011,0.102,0.001,0.001,0.56,0.103,0.171,0.148,-8.382784263630302,0.4509255266359163,1.1109309949323454,0.606,0,2.298920572319366,1.149503007783421,-7.8871237157867045,0.9529332031879376,1.3031451474462747,0.7342333215092796,1,-2.396672882543357,0.4076725768952971,-1.8128864346167108,0.15722452823561112,0.087,0.7360847234091503,0.134,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.007,0.003,0.001,0.001,0.302,0.001,0.001,0.021,0.001,0.863170110599647,2.1729208116045795,0.7799325580069933,0.606,1,3.090397007969637,0.8768509232253777,-7.8871237157867045,0.2407474626581172,-3.351681324941178,0.8988616048006755,0,0.16256774292505355,-5.375314849627513,-2.5794444396594747,0.8291916411962935,0.095,0.9478727409889036,0.194,1.0,46852.573927048295,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.002,0.001,0.001,0.051,0.001,0.56,0.002,0.017,0.148,3.9850452102731726,-5.275177846048345,-0.17685546302535374,0.606,0,0.9356814176692708,0.3653690202407842,-3.602426796939583,-1.867069585426571,0.2336123460909798,0.581623091260376,0,-0.8391469085023114,1.088084091592907,-1.3384075300067813,-0.7008220226213971,0.072,0.8375046455171873,0.134,1.0,59584.45170830924,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,0.006,0.002,0.002,0.001,0.302,0.001,0.001,0.171,0.001,-8.382784263630302,-0.2324645255898059,0.20996950364457756,0.095,0,-0.8322372882886911,-0.6146000380245674,0.25443261707204584,-8.828360424519191,-0.8857039416185574,0.4383616010804767,1,0.15036951964092898,3.553633215358585,-2.5794444396594747,-0.09161755605972009,0.08,0.25913955409634426,0.134,0.0,48366.081079771415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.002,0.001,0.001,0.001,0.001,0.56,0.001,0.014,0.001,-8.382784263630302,-5.275177846048345,1.3284904808938958,0.053,0,-3.5670448887939887,-1.6699586644808813,-4.32286263986394,-4.856150064062814,0.7209163251927044,0.03545293947636811,0,2.0966585026007123,-5.375314849627513,2.1167768432642164,0.8761621425664897,0.091,0.5132175348150023,0.134,0.0,66351.95676741074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.001,0.003,0.001,0.001,0.001,0.56,0.103,0.171,0.148,-8.382784263630302,0.7796769459719134,-0.13177278969445116,0.098,1,8.471100447834017,3.5672862961616856,-7.8871237157867045,3.7954426562845343,-2.0622910162563377,0.7523125770191699,0,0.4189424612047745,-2.00188724648984,0.28344052692880894,0.14341147259538775,0.095,0.9874395524427516,0.142,1.0,45897.0194931916,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0,0.001,0.007,0.001,0.001,0.001,0.56,0.001,0.015,0.001,-8.382784263630302,-5.275177846048345,-1.4865392622799007,0.606,1,2.261958892447403,1.0269387108558683,1.5116282268460906,3.7261864132349016,0.5399095786887405,0.7955702533044823,0,-2.669447751305137,3.8624604951423507,-2.5794444396594747,-0.5632665204978009,0.095,0.4545085484106298,0.194,1.0,21851.97340965,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,0.52,0.002,0.001,0.001,0.001,0.56,0.001,0.012,0.001,1.6851997396722038,-1.932963067463883,1.1546209915761805,0.095,0,-0.1221012248318036,-0.16147004680209154,-7.8871237157867045,-1.8109038588159625,-0.004872887558557859,0.24328694233230014,0,1.2848067496167608,-0.7005671564081615,0.7235397249542853,0.7864618047295485,0.087,0.3270841824180928,0.134,1.0,59493.36797109173,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.006,0.001,0.001,0.001,0.001,0.001,0.001,0.019,0.001,3.507154532633824,-0.6243599068063902,-0.9265127633364348,0.046,0,-2.460314694679731,-1.0773724120037582,-5.18058338691101,-8.828360424519191,1.2702694302331756,0.07421354349994873,0,-2.669447751305137,1.495922417090121,-2.5794444396594747,-0.09083065120113056,0.091,0.0006660815393358741,0.134,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,0.007,0.001,0.001,0.051,0.001,0.56,0.001,0.171,0.001,1.8345640865255985,-0.41745801044955744,-0.1952333131042712,0.606,0,2.5285032853970772,1.250931982057757,-7.8871237157867045,1.3848282599991546,1.261286008734074,0.8377110469492204,0,-1.1254659317445903,2.285084847198961,-2.5794444396594747,-0.2218219180877426,0.093,0.0006660815393358741,0.118,1.0,58253.54108820625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,0.009,0.003,0.001,0.001,0.001,0.001,0.001,0.019,0.001,-8.382784263630302,-5.275177846048345,0.054418437724116385,0.606,0,-4.082948755222987,-2.195401948423043,-3.512329404329303,-8.828360424519191,-1.3413931363903182,0.002406675040499639,0,-2.669447751305137,3.4984602157801863,-2.5794444396594747,-0.20663801318753264,0.095,0.13281188420884776,0.142,0.0,21851.97340965,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.006,0.102,0.001,0.001,0.001,0.001,0.011,0.001,1.4254209134551403,-1.096243127020763,-3.353169868337258,0.606,0,2.3173013624301833,0.9369933763046112,-7.8871237157867045,1.7914287510981837,-0.29930346659590457,0.6478099887261755,0,-2.669447751305137,6.055670697761615,-0.662646369798461,0.24346031184241923,0.087,0.20563843743684107,0.134,1.0,46605.0085269527,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.52,0.007,0.001,0.001,0.001,0.001,0.001,0.021,0.148,-0.07275239153862012,-5.275177846048345,-0.4861412036704661,0.606,0,-0.4915396940796608,-0.45809473352659036,2.2181461702776026,-0.22100387698699037,-0.9044359083653031,0.002406675040499639,1,0.17222816005191144,-5.375314849627513,0.3460001684797741,-0.019342792764113836,0.093,0.3609727805578055,0.14,0.0,21851.97340965,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
